sex_F,sex_I,sex_M,length,height,shucked weight,viscera weight,shell weight
0.0,1.0,0.0,0.37,0.1,0.1025,0.0505,0.085
0.0,0.0,1.0,0.5,0.155,0.2655,0.1365,0.215
0.0,1.0,0.0,0.41,0.11,0.124,0.082,0.095
0.0,0.0,1.0,0.375,0.1,0.1175,0.0565,0.085
1.0,0.0,0.0,0.49,0.125,0.2175,0.128,0.165
0.0,0.0,1.0,0.585,0.185,0.434,0.265,0.285
0.0,0.0,1.0,0.595,0.155,0.416,0.2105,0.365
1.0,0.0,0.0,0.675,0.18,0.562,0.3705,0.6
0.0,0.0,1.0,0.665,0.225,0.7535,0.391,0.885
0.0,0.0,1.0,0.62,0.17,0.5185,0.2555,0.335
0.0,1.0,0.0,0.325,0.055,0.076,0.051,0.045
0.0,1.0,0.0,0.455,0.08,0.2165,0.0995,0.125
0.0,0.0,1.0,0.525,0.13,0.3265,0.1975,0.175
0.0,1.0,0.0,0.385,0.09,0.0855,0.0495,0.08
0.0,1.0,0.0,0.13,0.035,0.005,0.0065,0.0035
0.0,1.0,0.0,0.18,0.045,0.0125,0.01,0.009
0.0,1.0,0.0,0.31,0.05,0.0675,0.0385,0.045
1.0,0.0,0.0,0.375,0.08,0.1405,0.0725,0.08
1.0,0.0,0.0,0.48,0.12,0.2705,0.1405,0.185
0.0,1.0,0.0,0.455,0.125,0.201,0.1265,0.145
0.0,0.0,1.0,0.425,0.1,0.1365,0.0725,0.11
0.0,1.0,0.0,0.475,0.11,0.177,0.0965,0.145
1.0,0.0,0.0,0.435,0.12,0.192,0.1,0.13
1.0,0.0,0.0,0.29,0.075,0.113,0.0675,0.035
0.0,0.0,1.0,0.385,0.095,0.147,0.094,0.09
0.0,0.0,1.0,0.47,0.115,0.1685,0.0755,0.15
1.0,0.0,0.0,0.5,0.125,0.2395,0.126,0.185
0.0,1.0,0.0,0.4,0.1,0.106,0.071,0.085
0.0,0.0,1.0,0.62,0.175,0.4375,0.2265,0.4
0.0,0.0,1.0,0.595,0.15,0.359,0.2105,0.245
0.0,0.0,1.0,0.585,0.14,0.462,0.185,0.295
0.0,0.0,1.0,0.32,0.08,0.08,0.0385,0.055
1.0,0.0,0.0,0.52,0.125,0.2945,0.1625,0.215
0.0,0.0,1.0,0.44,0.11,0.2,0.0885,0.13
1.0,0.0,0.0,0.44,0.115,0.143,0.113,0.12
0.0,0.0,1.0,0.565,0.1,0.3055,0.166,0.18
1.0,0.0,0.0,0.56,0.125,0.361,0.213,0.335
1.0,0.0,0.0,0.59,0.175,0.391,0.2455,0.31
1.0,0.0,0.0,0.57,0.18,0.405,0.277,0.295
0.0,0.0,1.0,0.68,0.205,0.5825,0.337,0.465
1.0,0.0,0.0,0.45,0.125,0.222,0.105,0.16
0.0,1.0,0.0,0.32,0.075,0.076,0.0355,0.05
0.0,1.0,0.0,0.46,0.11,0.1685,0.0865,0.125
0.0,0.0,1.0,0.47,0.105,0.2025,0.1015,0.155
0.0,0.0,1.0,0.455,0.105,0.1575,0.083,0.135
1.0,0.0,0.0,0.415,0.115,0.1405,0.0765,0.11
0.0,0.0,1.0,0.465,0.12,0.2015,0.1625,0.185
0.0,0.0,1.0,0.46,0.135,0.186,0.0845,0.17
0.0,0.0,1.0,0.415,0.09,0.1305,0.0735,0.115
0.0,0.0,1.0,0.27,0.07,0.0465,0.018,0.036
0.0,0.0,1.0,0.445,0.11,0.1805,0.1035,0.1505
1.0,0.0,0.0,0.745,0.19,0.8435,0.437,0.5855
1.0,0.0,0.0,0.4,0.115,0.1335,0.0465,0.0935
0.0,1.0,0.0,0.28,0.075,0.0545,0.0115,0.035
0.0,0.0,1.0,0.55,0.135,0.368,0.2095,0.265
0.0,0.0,1.0,0.58,0.165,0.473,0.1965,0.435
0.0,0.0,1.0,0.61,0.165,0.4915,0.185,0.49
0.0,0.0,1.0,0.62,0.175,0.643,0.3285,0.725
0.0,0.0,1.0,0.56,0.195,0.3025,0.1795,0.285
1.0,0.0,0.0,0.64,0.2,0.61,0.3315,0.41
0.0,0.0,1.0,0.69,0.2,0.732,0.472,0.57
1.0,0.0,0.0,0.715,0.24,0.7245,0.465,0.885
1.0,0.0,0.0,0.71,0.195,0.785,0.492,0.49
1.0,0.0,0.0,0.55,0.15,0.377,0.184,0.29
0.0,0.0,1.0,0.375,0.09,0.1395,0.0565,0.095
1.0,0.0,0.0,0.61,0.16,0.414,0.311,0.3
0.0,1.0,0.0,0.38,0.085,0.115,0.061,0.085
1.0,0.0,0.0,0.37,0.085,0.104,0.0535,0.07
0.0,0.0,1.0,0.335,0.085,0.066,0.0345,0.045
0.0,1.0,0.0,0.165,0.015,0.0055,0.003,0.005
0.0,0.0,1.0,0.285,0.075,0.055,0.0285,0.04
0.0,1.0,0.0,0.19,0.03,0.0155,0.015,0.01
0.0,1.0,0.0,0.215,0.03,0.0115,0.005,0.01
0.0,0.0,1.0,0.595,0.125,0.3245,0.2,0.23
1.0,0.0,0.0,0.645,0.17,0.4805,0.274,0.355
0.0,0.0,1.0,0.575,0.185,0.342,0.197,0.35
1.0,0.0,0.0,0.57,0.17,0.414,0.187,0.405
1.0,0.0,0.0,0.58,0.235,0.3,0.206,0.395
1.0,0.0,0.0,0.595,0.2,0.358,0.2035,0.34
1.0,0.0,0.0,0.595,0.25,0.462,0.2475,0.445
1.0,0.0,0.0,0.625,0.165,0.358,0.165,0.445
0.0,0.0,1.0,0.535,0.165,0.3355,0.1985,0.26
0.0,0.0,1.0,0.55,0.16,0.317,0.1735,0.355
0.0,0.0,1.0,0.495,0.155,0.2345,0.1155,0.35
0.0,1.0,0.0,0.32,0.08,0.064,0.031,0.045
0.0,0.0,1.0,0.445,0.12,0.193,0.1035,0.13
1.0,0.0,0.0,0.52,0.125,0.295,0.1715,0.185
0.0,0.0,1.0,0.495,0.135,0.2,0.1225,0.26
0.0,0.0,1.0,0.47,0.135,0.222,0.1325,0.17
1.0,0.0,0.0,0.49,0.14,0.243,0.115,0.195
0.0,0.0,1.0,0.58,0.165,0.3215,0.1985,0.315
0.0,0.0,1.0,0.645,0.185,0.5265,0.2785,0.455
1.0,0.0,0.0,0.575,0.165,0.419,0.264,0.3
0.0,1.0,0.0,0.215,0.055,0.0205,0.014,0.02
0.0,1.0,0.0,0.43,0.11,0.1355,0.0935,0.12
0.0,1.0,0.0,0.26,0.08,0.037,0.0255,0.045
0.0,1.0,0.0,0.37,0.09,0.0905,0.0545,0.07
0.0,1.0,0.0,0.405,0.105,0.1565,0.0705,0.125
0.0,1.0,0.0,0.27,0.08,0.0265,0.0195,0.03
1.0,0.0,0.0,0.68,0.2,0.525,0.4075,0.585
1.0,0.0,0.0,0.65,0.195,0.5195,0.36,0.44
1.0,0.0,0.0,0.645,0.215,0.4265,0.2285,0.51
0.0,0.0,1.0,0.57,0.16,0.3445,0.2185,0.295
0.0,0.0,1.0,0.615,0.19,0.5305,0.2375,0.47
0.0,0.0,1.0,0.42,0.105,0.175,0.096,0.13
0.0,1.0,0.0,0.275,0.08,0.0565,0.0285,0.042
1.0,0.0,0.0,0.29,0.075,0.0515,0.0235,0.04
0.0,0.0,1.0,0.42,0.115,0.175,0.093,0.135
1.0,0.0,0.0,0.625,0.215,0.5115,0.2595,0.665
1.0,0.0,0.0,0.55,0.18,0.3245,0.205,0.525
0.0,0.0,1.0,0.66,0.2,0.4865,0.297,0.61
0.0,0.0,1.0,0.565,0.195,0.387,0.258,0.35
1.0,0.0,0.0,0.595,0.235,0.5065,0.219,0.52
0.0,0.0,1.0,0.63,0.23,0.5635,0.2815,0.57
1.0,0.0,0.0,0.43,0.12,0.165,0.0995,0.155
1.0,0.0,0.0,0.455,0.14,0.1965,0.1325,0.175
0.0,1.0,0.0,0.33,0.08,0.0765,0.0385,0.065
1.0,0.0,0.0,0.515,0.13,0.276,0.196,0.25
0.0,0.0,1.0,0.495,0.15,0.3285,0.189,0.27
1.0,0.0,0.0,0.485,0.145,0.2385,0.1155,0.19
1.0,0.0,0.0,0.535,0.145,0.3395,0.2005,0.2
0.0,0.0,1.0,0.58,0.175,0.401,0.1865,0.385
1.0,0.0,0.0,0.625,0.195,0.4505,0.2445,0.53
1.0,0.0,0.0,0.555,0.18,0.296,0.195,0.39
1.0,0.0,0.0,0.55,0.145,0.297,0.15,0.265
0.0,0.0,1.0,0.59,0.155,0.356,0.174,0.28
0.0,1.0,0.0,0.355,0.11,0.0815,0.0525,0.08
0.0,1.0,0.0,0.275,0.075,0.0305,0.019,0.03
1.0,0.0,0.0,0.505,0.175,0.267,0.15,0.215
0.0,0.0,1.0,0.37,0.095,0.0805,0.051,0.075
0.0,0.0,1.0,0.555,0.165,0.2735,0.1635,0.275
1.0,0.0,0.0,0.505,0.165,0.2675,0.155,0.25
1.0,0.0,0.0,0.56,0.18,0.3575,0.2045,0.295
0.0,0.0,1.0,0.595,0.17,0.419,0.229,0.35
1.0,0.0,0.0,0.57,0.165,0.3305,0.1845,0.295
0.0,0.0,1.0,0.6,0.175,0.4125,0.2735,0.415
1.0,0.0,0.0,0.56,0.185,0.422,0.2435,0.33
0.0,0.0,1.0,0.585,0.19,0.3905,0.2355,0.4
0.0,1.0,0.0,0.46,0.11,0.225,0.0745,0.11
1.0,0.0,0.0,0.46,0.115,0.2105,0.105,0.16
0.0,0.0,1.0,0.415,0.125,0.068,0.09,0.125
1.0,0.0,0.0,0.435,0.12,0.152,0.0915,0.125
1.0,0.0,0.0,0.475,0.135,0.1735,0.07,0.185
0.0,0.0,1.0,0.465,0.13,0.2105,0.1185,0.165
0.0,1.0,0.0,0.355,0.1,0.0935,0.0455,0.085
0.0,0.0,1.0,0.46,0.14,0.192,0.1045,0.205
1.0,0.0,0.0,0.38,0.11,0.12,0.074,0.105
1.0,0.0,0.0,0.47,0.12,0.2295,0.1495,0.15
0.0,0.0,1.0,0.36,0.09,0.083,0.053,0.075
1.0,0.0,0.0,0.585,0.165,0.345,0.2495,0.315
0.0,0.0,1.0,0.655,0.2,0.654,0.3765,0.415
0.0,0.0,1.0,0.6,0.175,0.4995,0.2815,0.38
1.0,0.0,0.0,0.57,0.17,0.4125,0.2205,0.38
1.0,0.0,0.0,0.645,0.2,0.639,0.305,0.36
0.0,0.0,1.0,0.65,0.18,0.8005,0.339,0.53
0.0,0.0,1.0,0.51,0.145,0.216,0.1385,0.24
0.0,0.0,1.0,0.52,0.135,0.2505,0.1565,0.175
0.0,0.0,1.0,0.495,0.165,0.264,0.134,0.285
0.0,0.0,1.0,0.43,0.115,0.166,0.0935,0.135
1.0,0.0,0.0,0.59,0.16,0.506,0.2525,0.295
0.0,0.0,1.0,0.55,0.175,0.3155,0.1825,0.32
0.0,0.0,1.0,0.585,0.16,0.3625,0.176,0.27
1.0,0.0,0.0,0.58,0.16,0.312,0.196,0.3
1.0,0.0,0.0,0.62,0.15,0.581,0.2875,0.32
0.0,1.0,0.0,0.59,0.16,0.2745,0.2185,0.345
1.0,0.0,0.0,0.72,0.215,0.8955,0.405,0.62
1.0,0.0,0.0,0.635,0.175,0.5735,0.261,0.36
1.0,0.0,0.0,0.61,0.175,0.391,0.216,0.42
1.0,0.0,0.0,0.545,0.175,0.3465,0.189,0.295
0.0,0.0,1.0,0.57,0.16,0.3725,0.2175,0.255
1.0,0.0,0.0,0.6,0.18,0.511,0.2675,0.32
1.0,0.0,0.0,0.52,0.17,0.3735,0.219,0.25
0.0,0.0,1.0,0.635,0.21,0.6535,0.2835,0.58
1.0,0.0,0.0,0.67,0.15,0.519,0.348,0.37
0.0,0.0,1.0,0.695,0.2,0.751,0.4255,0.685
0.0,0.0,1.0,0.655,0.185,0.487,0.2215,0.445
1.0,0.0,0.0,0.62,0.23,0.403,0.245,0.355
1.0,0.0,0.0,0.6,0.18,0.4345,0.2475,0.425
0.0,0.0,1.0,0.51,0.13,0.3725,0.158,0.17
0.0,0.0,1.0,0.525,0.135,0.3305,0.216,0.195
0.0,0.0,1.0,0.44,0.13,0.226,0.0965,0.155
0.0,1.0,0.0,0.485,0.14,0.25,0.134,0.185
1.0,0.0,0.0,0.495,0.13,0.3125,0.179,0.175
0.0,1.0,0.0,0.435,0.12,0.221,0.112,0.125
0.0,1.0,0.0,0.405,0.105,0.1605,0.0785,0.1
0.0,1.0,0.0,0.42,0.1,0.1635,0.089,0.1
1.0,0.0,0.0,0.5,0.15,0.3235,0.173,0.195
1.0,0.0,0.0,0.385,0.105,0.1365,0.0745,0.1
0.0,1.0,0.0,0.33,0.09,0.068,0.036,0.06
1.0,0.0,0.0,0.58,0.155,0.4305,0.23,0.285
0.0,1.0,0.0,0.325,0.1,0.08,0.0435,0.065
0.0,0.0,1.0,0.475,0.12,0.2525,0.1205,0.185
1.0,0.0,0.0,0.38,0.09,0.1545,0.075,0.095
0.0,1.0,0.0,0.34,0.09,0.076,0.0525,0.055
0.0,0.0,1.0,0.525,0.12,0.3335,0.1465,0.22
1.0,0.0,0.0,0.52,0.145,0.3325,0.1725,0.285
1.0,0.0,0.0,0.535,0.135,0.322,0.181,0.25
0.0,0.0,1.0,0.475,0.12,0.2825,0.12,0.17
0.0,1.0,0.0,0.415,0.1,0.167,0.08,0.125
0.0,1.0,0.0,0.495,0.125,0.2755,0.1235,0.165
1.0,0.0,0.0,0.48,0.13,0.277,0.1445,0.21
1.0,0.0,0.0,0.52,0.15,0.385,0.2015,0.23
0.0,0.0,1.0,0.46,0.13,0.2505,0.119,0.195
1.0,0.0,0.0,0.58,0.12,0.399,0.257,0.265
0.0,0.0,1.0,0.59,0.135,0.422,0.2245,0.285
1.0,0.0,0.0,0.55,0.135,0.302,0.179,0.26
1.0,0.0,0.0,0.65,0.165,0.485,0.218,0.365
1.0,0.0,0.0,0.465,0.135,0.2225,0.129,0.23
0.0,0.0,1.0,0.455,0.13,0.2,0.1275,0.175
0.0,0.0,1.0,0.47,0.13,0.2145,0.164,0.195
1.0,0.0,0.0,0.435,0.11,0.143,0.1005,0.125
0.0,0.0,1.0,0.35,0.11,0.1365,0.063,0.085
0.0,1.0,0.0,0.315,0.07,0.0545,0.0315,0.04
0.0,0.0,1.0,0.595,0.145,0.4035,0.1505,0.34
1.0,0.0,0.0,0.58,0.135,0.391,0.165,0.275
0.0,0.0,1.0,0.575,0.15,0.293,0.1625,0.27
0.0,0.0,1.0,0.535,0.155,0.3415,0.177,0.25
0.0,0.0,1.0,0.515,0.14,0.2505,0.154,0.29
1.0,0.0,0.0,0.505,0.135,0.251,0.1175,0.2
1.0,0.0,0.0,0.505,0.145,0.2695,0.153,0.205
0.0,1.0,0.0,0.4,0.1,0.1145,0.0635,0.095
0.0,0.0,1.0,0.49,0.135,0.213,0.0925,0.215
0.0,0.0,1.0,0.53,0.135,0.3275,0.1315,0.22
0.0,1.0,0.0,0.395,0.105,0.111,0.0735,0.095
1.0,0.0,0.0,0.665,0.19,0.5775,0.2815,0.475
1.0,0.0,0.0,0.415,0.105,0.12,0.082,0.1
0.0,0.0,1.0,0.43,0.115,0.0925,0.055,0.12
0.0,0.0,1.0,0.475,0.135,0.2465,0.1645,0.2
1.0,0.0,0.0,0.525,0.145,0.3345,0.209,0.24
0.0,1.0,0.0,0.48,0.145,0.2315,0.121,0.255
0.0,1.0,0.0,0.42,0.115,0.1515,0.0795,0.115
0.0,0.0,1.0,0.59,0.155,0.327,0.1485,0.335
1.0,0.0,0.0,0.515,0.135,0.2815,0.127,0.215
0.0,0.0,1.0,0.695,0.22,0.566,0.3835,0.445
1.0,0.0,0.0,0.8,0.195,0.933,0.59,0.62
0.0,0.0,1.0,0.61,0.15,0.425,0.2025,0.36
1.0,0.0,0.0,0.565,0.175,0.3885,0.215,0.275
0.0,0.0,1.0,0.56,0.165,0.4015,0.1695,0.245
0.0,0.0,1.0,0.655,0.195,0.6275,0.358,0.485
0.0,0.0,1.0,0.64,0.2,0.566,0.304,0.455
1.0,0.0,0.0,0.59,0.17,0.355,0.1905,0.25
0.0,1.0,0.0,0.31,0.09,0.0605,0.0315,0.045
0.0,1.0,0.0,0.255,0.07,0.028,0.018,0.025
0.0,1.0,0.0,0.17,0.055,0.009,0.0055,0.008
0.0,0.0,1.0,0.67,0.17,0.472,0.2455,0.4
1.0,0.0,0.0,0.71,0.195,0.638,0.3365,0.565
1.0,0.0,0.0,0.56,0.125,0.313,0.1715,0.263
0.0,0.0,1.0,0.505,0.13,0.3035,0.189,0.2175
0.0,0.0,1.0,0.525,0.165,0.376,0.1945,0.2515
1.0,0.0,0.0,0.45,0.105,0.2035,0.0935,0.149
1.0,0.0,0.0,0.515,0.17,0.2765,0.111,0.216
0.0,0.0,1.0,0.59,0.16,0.3815,0.184,0.27
0.0,0.0,1.0,0.7,0.19,0.548,0.233,0.42
1.0,0.0,0.0,0.72,0.175,0.637,0.3415,0.525
0.0,0.0,1.0,0.635,0.15,0.4825,0.242,0.31
0.0,0.0,1.0,0.555,0.135,0.3805,0.2105,0.28
0.0,0.0,1.0,0.575,0.15,0.4515,0.204,0.4
0.0,0.0,1.0,0.585,0.125,0.391,0.212,0.25
1.0,0.0,0.0,0.61,0.21,0.535,0.2205,0.515
1.0,0.0,0.0,0.645,0.2,0.601,0.2565,0.505
1.0,0.0,0.0,0.545,0.175,0.2985,0.1875,0.265
0.0,0.0,1.0,0.55,0.155,0.343,0.159,0.25
1.0,0.0,0.0,0.66,0.205,0.5005,0.291,0.41
0.0,0.0,1.0,0.57,0.195,0.4635,0.1905,0.305
1.0,0.0,0.0,0.6,0.2,0.392,0.2035,0.29
1.0,0.0,0.0,0.63,0.165,0.4595,0.216,0.315
0.0,0.0,1.0,0.695,0.23,0.8665,0.435,0.5
0.0,0.0,1.0,0.65,0.16,0.487,0.296,0.48
1.0,0.0,0.0,0.72,0.225,0.8045,0.423,0.66
0.0,1.0,0.0,0.56,0.17,0.3545,0.2175,0.3
0.0,1.0,0.0,0.42,0.115,0.1625,0.064,0.105
0.0,0.0,1.0,0.18,0.05,0.0085,0.0055,0.01
1.0,0.0,0.0,0.405,0.11,0.145,0.0725,0.11
1.0,0.0,0.0,0.5,0.15,0.253,0.126,0.185
0.0,1.0,0.0,0.435,0.11,0.1555,0.0675,0.135
0.0,0.0,1.0,0.34,0.09,0.0725,0.043,0.07
1.0,0.0,0.0,0.43,0.11,0.154,0.0955,0.109
0.0,1.0,0.0,0.535,0.155,0.2745,0.1415,0.1815
0.0,1.0,0.0,0.415,0.115,0.1405,0.051,0.106
1.0,0.0,0.0,0.36,0.09,0.096,0.037,0.0735
0.0,0.0,1.0,0.175,0.04,0.011,0.0075,0.01
0.0,0.0,1.0,0.155,0.025,0.009,0.005,0.0075
0.0,1.0,0.0,0.525,0.15,0.3225,0.161,0.215
1.0,0.0,0.0,0.525,0.135,0.2265,0.131,0.21
1.0,0.0,0.0,0.44,0.105,0.165,0.083,0.132
1.0,0.0,0.0,0.45,0.115,0.1905,0.117,0.14
1.0,0.0,0.0,0.485,0.14,0.2595,0.1445,0.177
0.0,1.0,0.0,0.47,0.135,0.2315,0.1465,0.1525
0.0,1.0,0.0,0.515,0.14,0.2495,0.141,0.2215
0.0,0.0,1.0,0.42,0.125,0.165,0.1125,0.144
1.0,0.0,0.0,0.455,0.125,0.1585,0.102,0.1335
0.0,0.0,1.0,0.37,0.09,0.11,0.045,0.069
0.0,0.0,1.0,0.33,0.09,0.085,0.041,0.0605
0.0,1.0,0.0,0.3,0.09,0.057,0.0335,0.043
0.0,1.0,0.0,0.625,0.16,0.55,0.273,0.38
0.0,1.0,0.0,0.61,0.17,0.4435,0.241,0.32
0.0,1.0,0.0,0.625,0.155,0.404,0.1845,0.35
0.0,1.0,0.0,0.635,0.19,0.5805,0.252,0.435
0.0,1.0,0.0,0.5,0.155,0.3795,0.161,0.19
1.0,0.0,0.0,0.53,0.17,0.35,0.152,0.235
0.0,1.0,0.0,0.445,0.1,0.163,0.0755,0.17
1.0,0.0,0.0,0.585,0.155,0.3,0.146,0.195
0.0,1.0,0.0,0.44,0.165,0.159,0.105,0.14
0.0,0.0,1.0,0.29,0.08,0.0535,0.026,0.045
0.0,1.0,0.0,0.555,0.17,0.309,0.1905,0.3
0.0,1.0,0.0,0.655,0.145,0.5265,0.283,0.315
1.0,0.0,0.0,0.58,0.185,0.3515,0.2,0.32
0.0,1.0,0.0,0.625,0.175,0.572,0.297,0.395
0.0,1.0,0.0,0.62,0.17,0.4805,0.3045,0.33
1.0,0.0,0.0,0.64,0.15,0.371,0.2705,0.36
1.0,0.0,0.0,0.505,0.115,0.2635,0.12,0.167
0.0,1.0,0.0,0.5,0.12,0.2165,0.1085,0.1785
0.0,0.0,1.0,0.31,0.095,0.0525,0.034,0.048
1.0,0.0,0.0,0.505,0.145,0.2935,0.19,0.17
0.0,1.0,0.0,0.42,0.11,0.094,0.0785,0.0955
0.0,0.0,1.0,0.4,0.105,0.1135,0.037,0.113
0.0,0.0,1.0,0.425,0.125,0.1135,0.0565,0.13
0.0,0.0,1.0,0.31,0.06,0.0415,0.033,0.04
1.0,0.0,0.0,0.465,0.13,0.1945,0.103,0.155
1.0,0.0,0.0,0.465,0.12,0.192,0.1125,0.16
0.0,0.0,1.0,0.35,0.085,0.1,0.0465,0.06
0.0,1.0,0.0,0.52,0.16,0.2105,0.142,0.26
1.0,0.0,0.0,0.475,0.13,0.1905,0.114,0.1475
1.0,0.0,0.0,0.41,0.11,0.1255,0.0655,0.095
0.0,0.0,1.0,0.26,0.065,0.044,0.027,0.03
0.0,1.0,0.0,0.575,0.17,0.358,0.2145,0.26
0.0,1.0,0.0,0.565,0.155,0.2715,0.168,0.285
0.0,0.0,1.0,0.26,0.075,0.0445,0.02,0.03
1.0,0.0,0.0,0.53,0.125,0.289,0.151,0.18
0.0,0.0,1.0,0.34,0.095,0.081,0.034,0.07
0.0,1.0,0.0,0.52,0.14,0.1775,0.115,0.185
1.0,0.0,0.0,0.635,0.18,0.529,0.2485,0.485
1.0,0.0,0.0,0.61,0.165,0.4255,0.232,0.38
1.0,0.0,0.0,0.66,0.18,0.54,0.3365,0.555
0.0,1.0,0.0,0.635,0.18,0.5485,0.292,0.49
1.0,0.0,0.0,0.465,0.135,0.208,0.1095,0.22
0.0,0.0,1.0,0.515,0.16,0.2515,0.156,0.3
0.0,1.0,0.0,0.335,0.095,0.062,0.039,0.055
1.0,0.0,0.0,0.515,0.17,0.258,0.1755,0.28
1.0,0.0,0.0,0.345,0.1,0.071,0.051,0.06
0.0,0.0,1.0,0.465,0.125,0.2025,0.135,0.145
0.0,0.0,1.0,0.54,0.17,0.339,0.208,0.255
0.0,0.0,1.0,0.475,0.125,0.186,0.107,0.145
1.0,0.0,0.0,0.445,0.14,0.1785,0.114,0.14
0.0,0.0,1.0,0.5,0.14,0.2125,0.149,0.14
0.0,0.0,1.0,0.5,0.135,0.2295,0.1265,0.18
1.0,0.0,0.0,0.55,0.17,0.2875,0.1645,0.28
0.0,1.0,0.0,0.275,0.08,0.036,0.0185,0.03
1.0,0.0,0.0,0.35,0.09,0.0745,0.0415,0.06
1.0,0.0,0.0,0.37,0.105,0.1125,0.0585,0.0835
1.0,0.0,0.0,0.42,0.125,0.186,0.11,0.145
0.0,0.0,1.0,0.35,0.09,0.0725,0.056,0.06
0.0,0.0,1.0,0.395,0.105,0.0975,0.065,0.096
0.0,1.0,0.0,0.325,0.08,0.0395,0.0225,0.032
0.0,1.0,0.0,0.275,0.065,0.0385,0.0235,0.027
0.0,1.0,0.0,0.235,0.065,0.023,0.014,0.022
0.0,1.0,0.0,0.25,0.06,0.028,0.017,0.0225
0.0,1.0,0.0,0.25,0.065,0.027,0.0185,0.0225
0.0,1.0,0.0,0.2,0.05,0.0125,0.008,0.011
1.0,0.0,0.0,0.585,0.17,0.3975,0.2325,0.358
0.0,0.0,1.0,0.445,0.14,0.2025,0.158,0.19
1.0,0.0,0.0,0.5,0.13,0.2625,0.095,0.27
0.0,0.0,1.0,0.44,0.08,0.144,0.1015,0.13
0.0,0.0,1.0,0.515,0.14,0.312,0.146,0.315
1.0,0.0,0.0,0.52,0.14,0.276,0.137,0.215
0.0,0.0,1.0,0.5,0.13,0.275,0.168,0.18
0.0,0.0,1.0,0.425,0.12,0.142,0.1065,0.105
0.0,0.0,1.0,0.51,0.14,0.3025,0.2155,0.235
1.0,0.0,0.0,0.37,0.08,0.093,0.0625,0.07
0.0,0.0,1.0,0.54,0.13,0.272,0.226,0.24
0.0,0.0,1.0,0.615,0.17,0.474,0.2895,0.24
0.0,0.0,1.0,0.565,0.175,0.393,0.2,0.375
0.0,0.0,1.0,0.645,0.175,0.6745,0.384,0.385
1.0,0.0,0.0,0.615,0.175,0.5135,0.343,0.32
0.0,0.0,1.0,0.605,0.145,0.517,0.3285,0.31
1.0,0.0,0.0,0.59,0.165,0.38,0.2455,0.28
0.0,0.0,1.0,0.645,0.155,0.5915,0.312,0.38
0.0,0.0,1.0,0.57,0.155,0.377,0.193,0.34
1.0,0.0,0.0,0.47,0.18,0.1525,0.1165,0.135
1.0,0.0,0.0,0.5,0.155,0.2025,0.2005,0.2115
1.0,0.0,0.0,0.52,0.145,0.207,0.1905,0.24
0.0,0.0,1.0,0.39,0.095,0.11,0.06,0.08
0.0,0.0,1.0,0.52,0.165,0.2745,0.201,0.21
1.0,0.0,0.0,0.54,0.175,0.275,0.241,0.275
0.0,0.0,1.0,0.46,0.135,0.1955,0.107,0.235
0.0,1.0,0.0,0.355,0.09,0.077,0.038,0.065
1.0,0.0,0.0,0.49,0.145,0.21,0.1295,0.2515
1.0,0.0,0.0,0.63,0.185,0.5115,0.349,0.3065
0.0,0.0,1.0,0.5,0.145,0.246,0.195,0.204
0.0,0.0,1.0,0.49,0.135,0.242,0.096,0.1835
0.0,0.0,1.0,0.44,0.115,0.163,0.087,0.113
1.0,0.0,0.0,0.515,0.165,0.1905,0.17,0.3205
1.0,0.0,0.0,0.475,0.145,0.167,0.118,0.187
0.0,1.0,0.0,0.42,0.1,0.115,0.0735,0.085
0.0,0.0,1.0,0.4,0.13,0.096,0.0675,0.105
0.0,0.0,1.0,0.45,0.16,0.174,0.1245,0.225
1.0,0.0,0.0,0.52,0.13,0.215,0.2065,0.17
0.0,0.0,1.0,0.505,0.155,0.2715,0.1775,0.285
0.0,0.0,1.0,0.495,0.14,0.2015,0.18,0.25
0.0,0.0,1.0,0.54,0.145,0.2815,0.213,0.355
1.0,0.0,0.0,0.48,0.125,0.219,0.155,0.2
1.0,0.0,0.0,0.33,0.08,0.0625,0.05,0.07
0.0,1.0,0.0,0.285,0.07,0.044,0.0265,0.033
0.0,1.0,0.0,0.3,0.075,0.052,0.03,0.0345
0.0,1.0,0.0,0.31,0.105,0.118,0.065,0.083
0.0,1.0,0.0,0.34,0.075,0.0745,0.04,0.0525
0.0,1.0,0.0,0.375,0.075,0.059,0.03,0.044
0.0,1.0,0.0,0.415,0.1,0.2285,0.1065,0.114
0.0,1.0,0.0,0.415,0.105,0.1405,0.0705,0.095
0.0,1.0,0.0,0.415,0.09,0.175,0.0835,0.093
0.0,1.0,0.0,0.42,0.1,0.1745,0.05,0.0945
0.0,1.0,0.0,0.425,0.105,0.159,0.0825,0.105
0.0,0.0,1.0,0.465,0.11,0.21,0.113,0.1505
1.0,0.0,0.0,0.465,0.135,0.259,0.1445,0.175
0.0,1.0,0.0,0.47,0.11,0.25,0.115,0.163
1.0,0.0,0.0,0.47,0.12,0.2765,0.1455,0.135
0.0,1.0,0.0,0.475,0.12,0.2505,0.0975,0.1625
0.0,0.0,1.0,0.48,0.135,0.3445,0.1015,0.161
0.0,0.0,1.0,0.5,0.13,0.37,0.16,0.211
0.0,1.0,0.0,0.505,0.185,0.267,0.142,0.172
0.0,0.0,1.0,0.525,0.19,0.4625,0.1725,0.199
0.0,0.0,1.0,0.54,0.12,0.392,0.1455,0.2235
